FileID,Emitter,Addressee,Context,Emitter pre-vocalization action,Addressee pre-vocalization action,Emitter post-vocalization action,Addressee post-vocalization action,Start sample,End sample,File Name
232850,-215,-207,12,2,2,3,3,1,443216,69538.wav
232852,231,208,5,2,2,3,3,1,385872,69539.wav
232853,208,231,11,2,2,3,3,1,377680,69540.wav
232854,215,207,12,2,2,3,3,1,639824,69541.wav
232857,215,207,12,2,2,3,3,1,549712,69542.wav
232859,-220,-207,12,2,2,3,3,1,320336,69543.wav
232860,-215,0,12,2,2,3,3,1,418640,69544.wav
232862,-215,-207,12,2,2,3,3,1,721744,69545.wav
232863,230,215,12,2,2,3,3,1,328528,69546.wav
232866,-230,-215,12,2,2,3,3,1,328528,69547.wav
232867,-210,-215,12,2,2,3,3,1,418640,69548.wav
232869,-210,-215,12,2,2,3,3,1,328528,69549.wav
232873,215,207,12,2,2,3,3,1,402256,69550.wav
232874,215,207,12,2,2,3,3,1,705360,69551.wav
232876,215,207,12,2,2,3,3,1,598864,69552.wav
232879,215,220,12,2,2,3,3,1,377680,69553.wav
232881,230,207,12,2,2,3,3,1,664400,69554.wav
232883,230,207,12,2,2,3,3,1,574288,69555.wav
232884,211,208,12,2,2,3,3,1,361296,69556.wav
232887,216,221,12,2,2,3,3,1,385872,69557.wav
232888,216,221,12,2,2,3,3,1,344912,69558.wav
232889,216,0,12,2,2,3,3,1,328528,69559.wav
232890,-211,-221,12,2,2,3,3,1,328528,69560.wav
232891,-221,-211,12,2,2,3,3,1,328528,69561.wav
232892,208,231,12,2,2,3,3,1,377680,69562.wav
232893,0,221,12,2,2,3,3,1,328528,69563.wav
232894,0,0,12,0,0,0,0,1,320336,69564.wav
232895,220,207,12,2,2,3,3,1,385872,69565.wav
232896,215,230,12,2,2,3,3,1,328528,69566.wav
232897,210,207,12,2,2,3,3,1,320336,69567.wav
232898,210,207,12,2,2,3,3,1,336720,69568.wav
232900,215,207,12,2,2,3,3,1,328528,69569.wav
232902,215,207,5,2,2,3,3,1,746320,69570.wav
232905,215,0,12,2,2,3,3,1,320336,69571.wav
232906,230,215,12,2,2,3,3,1,475984,69572.wav
232907,230,215,12,2,2,3,3,1,500560,69573.wav
232908,215,207,12,2,2,3,3,1,336720,69574.wav
232910,230,215,2,2,2,3,3,1,336720,69575.wav
232911,230,0,12,0,0,0,0,1,320336,69576.wav
232912,0,0,12,0,0,0,0,1,328528,69577.wav
232913,220,207,12,2,2,3,3,1,443216,69578.wav
232914,220,210,12,2,2,3,3,1,336720,69579.wav
232915,215,207,12,2,2,3,3,1,688976,69580.wav
232916,215,207,12,2,2,3,3,1,344912,69581.wav
232917,215,207,12,2,2,3,3,1,893776,69582.wav
232919,230,207,12,2,2,3,3,1,787280,69583.wav
232920,220,210,12,2,2,3,3,1,328528,69584.wav
232921,-220,-210,12,2,2,3,3,1,328528,69585.wav
232922,-220,-207,12,2,2,3,3,1,533328,69586.wav
232923,-220,-210,12,2,2,3,3,1,336720,69587.wav
232924,-220,-210,12,2,2,3,3,1,648016,69588.wav
232925,220,207,4,2,2,3,3,1,729936,69589.wav
232926,210,207,12,2,2,3,3,1,320336,69590.wav
232927,215,207,12,2,2,3,3,1,910160,69591.wav
232929,220,207,12,2,2,3,3,1,320336,69592.wav
232930,-210,-207,12,2,2,3,3,1,320336,69593.wav
232932,210,207,5,2,2,3,3,1,336720,69594.wav
232933,-207,-215,12,2,2,3,3,1,820048,69595.wav
232934,-207,-215,12,2,2,3,3,1,656208,69596.wav
232935,215,207,11,2,2,3,3,1,1196880,69597.wav
232938,215,207,11,2,2,3,3,1,467792,69598.wav
232939,215,207,5,2,2,3,3,1,336720,69599.wav
232940,207,215,12,2,2,3,3,1,344912,69600.wav
232941,211,231,12,2,2,3,3,1,320336,69601.wav
232942,215,230,12,2,2,3,3,1,336720,69602.wav
232943,207,215,12,2,2,3,3,1,475984,69603.wav
232944,211,231,12,2,2,3,3,1,328528,69604.wav
232945,211,231,12,2,2,3,3,1,336720,69605.wav
232946,211,231,12,2,2,3,3,1,557904,69606.wav
232947,-211,-221,12,2,2,3,3,1,320336,69607.wav
232948,211,216,12,2,2,3,3,1,410448,69608.wav
232949,221,211,12,2,2,3,3,1,328528,69609.wav
232950,-211,-221,12,2,2,3,3,1,508752,69610.wav
232951,231,208,12,2,2,3,3,1,484176,69611.wav
232952,211,208,12,2,2,3,3,1,361296,69612.wav
232953,231,208,12,2,2,3,3,1,336720,69613.wav
232954,0,0,12,0,0,0,0,1,320336,69614.wav
232955,231,208,12,2,2,3,3,1,484176,69615.wav
232956,211,208,12,2,2,3,3,1,492368,69616.wav
232957,211,208,12,2,2,3,3,1,328528,69617.wav
232958,208,221,12,2,2,3,3,1,656208,69618.wav
232959,0,0,12,0,0,0,0,1,328528,69619.wav
232960,216,221,12,2,2,3,3,1,333638,69620.wav
232960,216,211,12,2,2,3,3,333639,435024,69621.wav
232962,216,211,12,2,2,3,3,1,336720,69622.wav
232963,-211,-208,12,2,2,3,3,1,402256,69623.wav
232964,216,221,12,2,2,3,3,1,533328,69624.wav
232965,-208,-221,12,2,2,3,3,1,844624,69625.wav
232966,216,221,12,2,2,3,3,1,443216,69626.wav
232967,231,208,12,2,2,3,3,1,926544,69627.wav
232969,231,208,12,2,2,3,3,1,484176,69628.wav
232970,215,230,12,2,2,3,3,1,361296,69629.wav
232971,0,0,12,0,0,0,0,1,328528,69630.wav
232972,215,230,12,2,2,3,3,1,336720,69631.wav
232973,220,230,12,2,2,3,3,1,361296,69632.wav
232974,215,230,12,2,2,3,3,1,402256,69633.wav
232977,207,215,12,2,2,3,3,1,336720,69634.wav
232978,-220,-215,12,2,2,3,3,1,328528,69635.wav
232979,230,220,12,2,2,3,3,1,418640,69636.wav
232980,230,220,12,2,2,3,3,1,394064,69637.wav
232981,-207,-215,12,2,2,3,3,1,598864,69638.wav
232982,210,215,2,2,2,3,3,1,369488,69639.wav
232983,210,215,2,2,2,3,3,1,443216,69640.wav
232984,210,220,9,2,2,3,3,1,328528,69641.wav
232986,230,210,12,2,2,3,3,1,861008,69642.wav
232987,215,207,12,2,2,3,3,1,385872,69643.wav
232988,220,207,12,2,2,3,3,1,328528,69644.wav
232989,215,207,12,2,2,3,3,1,385872,69645.wav
232991,215,207,5,2,2,3,3,1,336720,69646.wav
232992,-220,-207,4,2,2,3,3,1,557904,69647.wav
232993,-220,-207,4,2,2,3,3,1,713552,69648.wav
232994,-208,0,12,2,2,3,3,1,320336,69649.wav
232995,-215,-220,4,2,2,3,3,1,508752,69650.wav
232996,220,207,12,2,2,3,3,1,328528,69651.wav
232997,230,207,12,2,2,3,3,1,320336,69652.wav
232998,230,207,12,2,2,3,3,1,729936,69653.wav
232999,230,207,12,2,2,3,3,1,631632,69654.wav
233001,230,207,12,2,2,3,3,1,467792,69655.wav
233003,207,215,5,2,2,3,3,1,320336,69656.wav
233004,207,215,12,2,2,3,3,1,328528,69657.wav
233005,215,207,11,2,2,3,3,1,328528,69658.wav
233006,215,207,9,2,2,3,3,1,705360,69659.wav
233007,-220,-207,12,2,2,3,3,1,320336,69660.wav
233008,230,220,5,2,2,3,3,1,320336,69661.wav
233009,230,220,9,2,2,3,3,1,836432,69662.wav
233010,230,207,11,2,2,3,3,1,533328,69663.wav
233011,230,0,0,2,2,3,3,1,320336,69664.wav
233012,220,207,11,2,2,3,3,1,328528,69665.wav
233014,230,207,11,2,2,3,3,1,590672,69666.wav
233015,-230,-207,11,2,2,3,3,1,328528,69667.wav
233017,230,207,12,2,2,3,3,1,320336,69668.wav
233018,207,215,12,2,2,3,3,1,508752,69669.wav
233019,220,207,12,2,2,3,3,1,320336,69670.wav
233021,-207,-215,12,2,2,3,3,1,533328,69671.wav
233022,230,207,12,2,2,3,3,1,598864,69672.wav
233023,230,207,12,2,2,3,3,1,828240,69673.wav
233024,230,207,12,2,2,3,3,1,328528,69674.wav
233025,230,207,12,2,2,3,3,1,328528,69675.wav
233028,230,215,12,2,2,3,3,1,328528,69676.wav
233030,230,207,11,2,0,3,3,1,516944,69677.wav
233031,230,207,11,2,2,3,3,1,500560,69678.wav
233032,-210,-207,11,2,2,3,3,1,320336,69679.wav
233033,207,215,12,2,2,3,3,1,435024,69680.wav
233034,215,207,5,2,2,3,3,1,811856,69681.wav
233037,215,207,5,2,2,3,3,1,451408,69682.wav
233038,215,207,11,2,2,3,3,1,484176,69683.wav
233039,215,207,2,2,2,3,3,1,1008464,69684.wav
233041,230,207,12,2,2,3,3,1,336720,69685.wav
233042,230,207,12,2,2,3,3,1,336720,69686.wav
233043,230,207,12,2,2,3,3,1,320336,69687.wav
233044,215,220,12,2,2,3,3,1,467792,69688.wav
233045,215,207,12,2,2,3,3,1,1065808,69689.wav
233047,220,207,12,2,2,3,3,1,320336,69690.wav
233048,207,220,12,2,2,3,3,1,508752,69691.wav
233049,230,215,12,2,2,3,3,1,328528,69692.wav
233050,230,215,12,2,2,3,3,1,385872,69693.wav
233052,211,221,12,2,2,3,3,1,328528,69694.wav
233053,-208,-221,12,2,2,3,3,1,320336,69695.wav
233054,-208,-221,12,2,2,3,3,1,328528,69696.wav
233057,0,0,12,0,0,0,0,1,328528,69697.wav
233058,215,230,12,2,2,3,3,1,574288,69698.wav
233059,230,220,12,2,2,3,3,1,369488,69699.wav
233060,0,0,12,0,0,0,0,1,320336,69700.wav
233063,215,230,12,2,2,3,3,1,557904,69701.wav
233064,215,220,12,2,2,3,3,1,336720,69702.wav
233065,-215,-230,12,2,2,3,3,1,353104,69703.wav
233066,0,0,12,0,0,0,0,1,369488,69704.wav
233067,215,207,12,2,2,3,3,1,336720,69705.wav
233068,210,207,12,2,2,3,3,1,443216,69706.wav
233069,230,207,12,2,2,3,3,1,361296,69707.wav
233070,215,207,12,2,2,3,3,1,394064,69708.wav
233071,215,207,12,2,2,3,3,1,549712,69709.wav
233073,230,207,12,2,2,3,3,1,516944,69710.wav
233074,230,207,12,2,2,3,3,1,590672,69711.wav
233075,230,207,12,2,2,3,3,1,1229648,69712.wav
233076,215,207,12,2,2,3,3,1,418640,69713.wav
233077,230,215,12,2,2,3,3,1,1000272,69714.wav
233078,230,207,12,2,2,3,3,1,377680,69715.wav
233079,0,0,12,0,0,0,0,1,320336,69716.wav
233080,220,207,12,2,2,3,3,1,328528,69717.wav
233081,-215,-220,12,2,2,3,3,1,377680,69718.wav
233082,211,0,12,2,2,3,3,1,361296,69719.wav
233083,211,231,12,2,2,3,3,1,566096,69720.wav
233084,211,231,12,2,2,3,3,1,320336,69721.wav
233085,0,0,12,0,0,0,0,1,320336,69722.wav
233086,216,231,12,2,2,3,3,1,336720,69723.wav
233087,216,231,12,2,2,3,3,1,516944,69724.wav
233088,216,231,12,2,2,3,3,1,336720,69725.wav
233089,-216,-231,12,2,2,3,3,1,508752,69726.wav
233090,216,231,12,2,2,3,3,1,336720,69727.wav
233091,216,231,12,2,2,3,3,1,320336,69728.wav
233092,211,221,12,2,2,3,3,1,320336,69729.wav
233093,216,231,12,2,2,3,3,1,328528,69730.wav
233094,216,231,12,2,2,3,3,1,320336,69731.wav
233095,0,0,12,0,0,0,0,1,320336,69732.wav
233096,220,207,12,2,2,3,3,1,328528,69733.wav
233097,0,-207,12,2,2,3,3,1,320336,69734.wav
233099,220,207,12,2,2,3,3,1,328528,69735.wav
233100,0,0,12,0,0,0,0,1,336720,69736.wav
233102,230,207,2,2,2,3,3,1,394064,69737.wav
233103,230,207,12,2,2,3,3,1,328528,69738.wav
233104,210,230,12,2,2,3,3,1,328528,69739.wav
233105,-210,-230,12,2,2,3,3,1,320336,69740.wav
233106,210,230,12,2,2,3,3,1,328528,69741.wav
233107,210,220,12,2,2,3,3,1,344912,69742.wav
233109,231,208,12,2,2,3,3,1,385872,69743.wav
233110,231,208,12,2,2,3,3,1,344912,69744.wav
233111,220,230,12,2,2,3,3,1,320336,69745.wav
233112,215,207,12,2,2,3,3,1,361296,69746.wav
233113,220,230,12,2,2,3,3,1,320336,69747.wav
233114,-211,-221,12,2,2,3,3,1,385872,69748.wav
233116,-211,-221,4,2,2,3,3,1,336720,69749.wav
233117,211,221,5,2,2,3,3,1,574288,69750.wav
233118,220,207,12,2,2,3,3,1,320336,69751.wav
233119,215,207,12,2,2,3,3,1,541520,69752.wav
233122,230,220,12,2,2,3,3,1,320336,69753.wav
233123,-207,-220,12,2,2,3,3,1,475984,69754.wav
233124,231,208,12,2,0,3,3,1,574288,69755.wav
233125,211,208,12,2,2,3,3,1,467792,69756.wav
233126,-208,0,12,2,2,3,3,1,320336,69757.wav
233127,216,208,11,2,2,3,3,1,320336,69758.wav
233128,216,208,11,2,2,3,3,1,639824,69759.wav
233129,-231,-221,11,2,2,3,3,1,353104,69760.wav
233130,231,208,11,2,1,2,3,1,475984,69761.wav
233131,231,208,11,2,2,3,3,1,369488,69762.wav
233133,215,220,12,2,2,3,3,1,336720,69763.wav
233134,215,220,12,2,2,3,3,1,353104,69764.wav
233135,215,207,12,2,2,3,3,1,344912,69765.wav
233136,216,221,11,2,2,3,3,1,435024,69766.wav
233141,231,208,11,2,2,3,3,1,336720,69767.wav
233146,-220,-207,12,2,2,3,3,1,320336,69768.wav
233160,-211,-208,11,2,1,3,2,1,475984,69769.wav
233161,-211,-216,0,0,0,0,0,1,320336,69770.wav
233162,-231,-221,11,2,2,3,3,1,320336,69771.wav
233163,-231,-221,11,2,2,3,3,1,320336,69772.wav
233164,-231,-221,11,2,2,3,3,1,320336,69773.wav
233165,220,215,12,2,2,3,3,1,770896,69774.wav
233170,221,231,11,2,2,3,3,1,336720,69775.wav
233173,221,208,11,2,2,3,3,1,385872,69776.wav
233175,-231,-208,11,2,2,3,3,1,582480,69777.wav
233176,-208,-231,11,2,2,3,3,1,320336,69778.wav
233177,-220,-215,12,2,2,3,3,1,320336,69779.wav
233178,-220,-215,12,2,2,3,3,1,713552,69780.wav
233179,220,215,12,2,2,3,3,1,951120,69781.wav
233181,231,221,11,2,2,2,3,1,328528,69782.wav
233185,215,220,12,2,2,3,3,1,328528,69783.wav
233186,207,0,12,2,2,3,3,1,320336,69784.wav
233187,215,207,12,2,2,3,3,1,353104,69785.wav
233188,-207,-215,12,2,2,3,3,1,320336,69786.wav
233189,210,207,12,2,2,3,3,1,336720,69787.wav
233190,210,207,12,2,2,3,3,1,320336,69788.wav
233191,210,220,9,2,2,3,3,1,328528,69789.wav
233192,220,210,12,2,2,3,3,1,320336,69790.wav
233194,220,207,12,2,2,3,3,1,320336,69791.wav
233195,210,207,12,2,2,3,3,1,320336,69792.wav
233196,220,215,12,2,2,3,3,1,320336,69793.wav
233198,220,215,12,2,2,3,3,1,475984,69794.wav
233199,-220,-215,12,2,2,3,3,1,467792,69795.wav
233201,210,207,12,2,2,3,3,1,328528,69796.wav
233202,-207,-215,12,2,2,3,3,1,680784,69797.wav
233203,-221,-231,11,2,2,3,3,1,320336,69798.wav
233204,-221,-231,11,2,2,3,3,1,336720,69799.wav
233205,-231,-221,11,2,2,3,3,1,492368,69800.wav
233207,221,208,11,2,2,3,4,1,377680,69801.wav
233208,-221,-231,11,2,2,3,3,1,320336,69802.wav
233209,-221,-231,11,2,2,3,3,1,328528,69803.wav
233211,-221,-231,11,2,2,3,3,1,328528,69804.wav
233212,-221,-231,11,2,2,3,3,1,574288,69805.wav
233214,-221,-231,11,2,2,3,3,1,328528,69806.wav
233216,-221,-208,11,3,2,2,3,1,344912,69807.wav
233217,-208,-221,11,2,2,3,3,1,336720,69808.wav
233219,216,221,11,2,3,3,3,1,590672,69809.wav
233220,216,0,0,0,0,0,0,1,328528,69810.wav
233221,216,0,0,0,0,0,0,1,320336,69811.wav
233222,216,0,0,0,0,0,0,1,1753936,69812.wav
233225,216,0,0,0,0,0,0,1,484176,69813.wav
233227,216,0,0,0,0,0,0,1,639824,69814.wav
233229,216,231,0,2,2,3,3,1,467792,69815.wav
233231,216,231,0,2,2,3,3,1,328528,69816.wav
233240,-208,0,11,2,2,3,3,1,320336,69817.wav
233241,216,208,11,2,2,3,3,1,328528,69818.wav
233242,216,208,11,2,2,2,3,1,418640,69819.wav
233243,-211,-216,11,2,2,3,3,1,525136,69820.wav
233246,-220,-207,12,2,2,3,3,1,328528,69821.wav
233247,221,231,12,2,2,3,3,1,377680,69822.wav
233249,221,231,12,2,2,3,3,1,328528,69823.wav
233250,-210,-207,4,2,2,3,3,1,320336,69824.wav
233253,231,208,3,2,2,3,3,1,336720,69825.wav
233254,207,210,12,2,2,3,3,1,336720,69826.wav
233255,215,220,12,2,2,3,3,1,320336,69827.wav
233256,-220,-215,12,2,2,3,3,1,385872,69828.wav
233257,0,0,12,0,0,0,0,1,328528,69829.wav
233258,207,210,12,2,2,3,3,1,328528,69830.wav
233259,-207,-210,12,2,2,3,3,1,746320,69831.wav
233260,-207,-210,12,2,2,3,3,1,328528,69832.wav
233261,-207,-210,12,2,2,3,3,1,328528,69833.wav
233262,207,210,12,2,2,3,3,1,328528,69834.wav
233263,-207,-220,4,2,2,3,3,1,672592,69835.wav
233264,230,220,11,2,2,3,3,1,926544,69836.wav
233265,230,220,5,2,2,3,3,1,320336,69837.wav
233266,220,207,12,2,2,3,3,1,467792,69838.wav
233267,207,215,12,2,2,3,3,1,418640,69839.wav
233268,230,207,12,2,2,3,3,1,320336,69840.wav
233270,230,220,12,2,2,3,3,1,369488,69841.wav
233271,208,221,11,2,3,3,3,1,656208,69842.wav
233274,208,221,11,2,2,3,3,1,320336,69843.wav
233277,208,231,3,2,2,3,3,1,328528,69844.wav
233278,-208,-231,3,2,2,3,3,1,410448,69845.wav
233280,210,207,11,2,2,3,3,1,336720,69846.wav
233281,-208,-231,3,2,2,2,3,1,336720,69847.wav
233284,-221,-231,11,2,2,3,3,1,353104,69848.wav
233287,-208,-221,3,2,2,3,3,1,320336,69849.wav
233288,221,208,3,2,2,3,3,1,1172304,69850.wav
233293,230,220,11,2,2,3,3,1,320336,69851.wav
233294,-231,-208,11,2,2,3,3,1,320336,69852.wav
233296,-231,-221,11,2,2,3,3,1,353104,69853.wav
233297,-231,-221,11,2,2,3,3,1,320336,69854.wav
233298,-231,-221,11,2,2,3,3,1,467792,69855.wav
233300,210,207,0,0,0,0,0,1,328528,69856.wav
233301,210,207,11,2,2,3,3,1,566096,69857.wav
233302,215,220,11,2,2,3,3,1,410448,69858.wav
233304,231,208,11,2,2,3,3,1,377680,69859.wav
233306,-207,-220,11,2,2,3,3,1,320336,69860.wav
233308,231,208,11,2,2,3,3,1,713552,69861.wav
233309,207,215,11,2,2,3,3,1,467792,69862.wav
233310,-207,-220,11,2,2,3,3,1,369488,69863.wav
233311,-207,-220,11,2,2,3,3,1,328528,69864.wav
233314,-220,-207,11,2,2,3,3,1,680784,69865.wav
233315,-220,-207,11,2,2,3,3,1,418640,69866.wav
233316,207,220,0,2,1,3,2,1,1123152,69867.wav
233317,231,208,11,2,2,3,3,1,607056,69868.wav
233318,0,0,3,2,2,3,3,1,328528,69869.wav
233320,-208,-211,11,2,2,3,3,1,426832,69870.wav
233321,0,0,3,2,2,3,3,1,344912,69871.wav
233324,-208,-211,11,2,2,3,3,1,328528,69872.wav
233325,221,0,3,2,2,3,3,1,328528,69873.wav
233326,0,0,3,2,2,3,3,1,344912,69874.wav
233334,211,208,11,2,2,4,3,1,459600,69875.wav
233335,-221,-208,11,2,2,3,3,1,320336,69876.wav
233336,-216,-231,11,3,2,3,3,1,344912,69877.wav
233337,-221,-231,11,2,2,3,3,1,525136,69878.wav
233340,216,221,9,3,2,3,3,1,1008464,69879.wav
233343,216,221,9,2,2,3,3,1,1426256,69880.wav
233344,216,221,9,2,2,3,3,1,320336,69881.wav
233345,216,221,9,2,2,3,3,1,508752,69882.wav
233346,0,0,0,2,2,3,3,1,320336,69883.wav
233347,0,0,0,2,2,3,3,1,328528,69884.wav
233348,0,0,0,2,2,3,3,1,1344336,69885.wav
233349,208,231,11,2,3,3,3,1,336720,69886.wav
233350,208,231,11,2,2,3,3,1,516944,69887.wav
233351,-208,-231,11,2,2,3,3,1,598864,69888.wav
233352,-215,-220,3,2,2,2,3,1,762704,69889.wav
233354,208,231,3,2,3,3,4,1,713552,69890.wav
233356,-230,-207,11,2,2,3,3,1,320336,69891.wav
233357,-230,-220,11,2,2,3,3,1,344912,69892.wav
233358,231,208,0,2,2,2,3,1,467792,69893.wav
233360,207,210,0,2,1,3,3,1,353104,69894.wav
233366,231,208,11,2,2,3,3,1,541520,69895.wav
233370,221,0,3,2,2,3,3,1,435024,69896.wav
233371,-216,-208,3,2,2,3,3,1,328528,69897.wav
233372,216,211,12,2,2,3,4,1,508752,69898.wav
233373,-216,-211,3,2,2,3,3,1,328528,69899.wav
233374,0,0,3,0,0,0,0,1,353104,69900.wav
233375,-221,-208,3,2,2,3,3,1,320336,69901.wav
233376,221,208,3,2,2,3,3,1,320336,69902.wav
233377,0,0,3,0,0,0,0,1,328528,69903.wav
233378,221,208,3,2,2,3,3,1,328528,69904.wav
233382,-211,-208,3,2,2,3,3,1,394064,69905.wav
233383,-211,-208,3,2,2,3,3,1,369488,69906.wav
233384,216,221,11,2,2,3,3,1,525136,69907.wav
233386,-208,-216,11,2,2,3,3,1,353104,69908.wav
233387,-216,-208,11,2,2,3,3,1,336720,69909.wav
233388,208,231,11,2,2,2,3,1,328528,69910.wav
233390,-220,-230,0,2,2,3,3,1,320336,69911.wav
233391,-230,0,11,2,2,3,3,1,320336,69912.wav
233392,-230,-210,0,2,2,3,3,1,557904,69913.wav
233393,0,0,12,0,0,0,0,1,328528,69914.wav
233394,0,0,12,0,0,0,0,1,320336,69915.wav
233395,0,0,12,0,0,0,0,1,615248,69916.wav
233399,-208,-221,11,2,2,3,3,1,328528,69917.wav
233400,221,208,3,2,2,3,3,1,402256,69918.wav
233402,216,208,11,2,2,3,3,1,385872,69919.wav
233407,-220,-230,3,2,2,3,3,1,451408,69920.wav
233408,220,230,3,2,2,3,3,1,361296,69921.wav
233409,-220,-230,11,2,2,3,3,1,320336,69922.wav
233412,-208,-211,3,2,2,3,3,1,353104,69923.wav
233413,-208,-221,0,2,2,3,3,1,336720,69924.wav
233414,-208,-221,0,2,2,3,3,1,320336,69925.wav
233415,221,208,0,2,2,3,3,1,418640,69926.wav
233416,0,0,3,0,0,0,0,1,320336,69927.wav
233417,0,0,3,0,0,0,0,1,320336,69928.wav
233418,0,0,3,0,0,0,0,1,320336,69929.wav
233419,0,231,0,2,2,3,3,1,435024,69930.wav
233422,208,231,11,2,2,3,3,1,328528,69931.wav
233423,-208,-231,11,2,2,3,3,1,344912,69932.wav
233425,-208,-231,11,2,2,3,3,1,320336,69933.wav
233426,208,216,11,2,2,3,3,1,320336,69934.wav
233429,-207,-215,11,2,2,3,3,1,361296,69935.wav
233430,-211,-221,11,2,2,3,3,1,328528,69936.wav
233434,231,211,11,3,3,3,3,1,328528,69937.wav
233435,-207,-230,3,2,2,3,3,1,328528,69938.wav
233436,-230,-207,3,2,2,3,3,1,361296,69939.wav
233437,230,207,3,2,2,3,3,1,328528,69940.wav
233438,0,0,12,0,0,0,0,1,328528,69941.wav
233439,230,220,3,2,2,3,3,1,344912,69942.wav
233440,-230,-210,11,2,2,3,3,1,320336,69943.wav
233441,-220,-210,3,2,2,3,3,1,385872,69944.wav
233442,210,207,11,2,2,3,3,1,541520,69945.wav
233443,230,220,11,2,2,3,3,1,377680,69946.wav
233445,220,207,11,2,2,3,3,1,336720,69947.wav
233446,211,208,11,2,2,3,3,1,328528,69948.wav
233447,-208,-231,11,2,2,3,3,1,451408,69949.wav
233448,215,220,11,2,2,3,3,1,353104,69950.wav
233449,215,220,5,2,2,3,3,1,328528,69951.wav
233450,215,220,11,2,2,3,3,1,533328,69952.wav
233451,-211,-208,12,2,2,3,3,1,328528,69953.wav
233452,-211,-216,12,2,2,3,3,1,320336,69954.wav
233453,-208,-231,11,2,2,3,2,1,893776,69955.wav
233456,-231,-208,11,2,3,2,3,1,549712,69956.wav
233458,-208,-231,11,1,2,2,4,1,926544,69957.wav
233459,210,220,11,2,2,3,3,1,852816,69958.wav
233462,210,220,11,2,2,3,3,1,394064,69959.wav
233463,210,220,11,2,2,3,3,1,484176,69960.wav
233465,-208,-231,11,1,2,2,3,1,1139536,69961.wav
233466,216,208,3,2,1,3,3,1,320336,69962.wav
233467,230,210,5,2,2,3,3,1,344912,69963.wav
233468,-207,-220,11,2,2,3,3,1,344912,69964.wav
233469,-220,-207,11,2,2,3,3,1,623440,69965.wav
233470,210,230,11,2,2,3,3,1,533328,69966.wav
233471,231,208,11,2,3,3,3,1,697168,69967.wav
233473,216,221,11,2,2,3,3,1,467792,69968.wav
233478,-220,-207,11,2,2,3,3,1,328528,69969.wav
233483,-216,-208,3,2,2,3,3,1,344912,69970.wav
233484,221,208,11,2,2,3,3,1,344912,69971.wav
233492,-231,-208,0,2,2,3,3,1,369488,69972.wav
233496,0,0,12,0,0,0,0,1,328528,69973.wav
233497,-207,-220,11,2,2,3,3,1,328528,69974.wav
233498,-231,-208,12,2,2,3,3,1,320336,69975.wav
233499,-210,-220,11,2,2,3,3,1,328528,69976.wav
233501,216,208,3,2,2,3,3,1,320336,69977.wav
233502,-231,-221,11,2,2,3,3,1,328528,69978.wav
233503,207,220,11,2,2,3,3,1,697168,69979.wav
233504,231,0,3,2,2,3,3,1,320336,69980.wav
233505,0,0,3,0,0,0,0,1,336720,69981.wav
233506,0,0,3,0,0,0,0,1,328528,69982.wav
233507,230,215,11,2,2,3,2,1,770896,69983.wav
233509,-208,0,3,2,2,3,3,1,328528,69984.wav
233513,-216,-208,3,2,2,3,3,1,336720,69985.wav
233514,211,208,3,2,1,3,2,1,328528,69986.wav
233515,220,210,11,2,2,3,3,1,328528,69987.wav
233517,0,0,3,0,0,0,0,1,541520,69988.wav
233518,216,208,0,2,2,3,2,1,582480,69989.wav
233521,-231,-208,11,2,2,3,3,1,549712,69990.wav
233522,-231,-208,11,2,2,3,3,1,336720,69991.wav
233523,-231,-216,3,2,2,3,3,1,320336,69992.wav
233527,216,208,3,2,2,3,4,1,459600,69993.wav
233529,231,208,0,2,3,3,3,1,574288,69994.wav
233530,210,207,11,2,2,3,2,1,320336,69995.wav
233531,-208,0,3,2,2,3,3,1,336720,69996.wav
233532,-208,0,3,2,2,3,3,1,344912,69997.wav
233559,-211,-221,3,3,2,4,4,1,328528,69998.wav
233563,-211,-208,3,2,1,3,3,1,320336,69999.wav
233565,0,0,11,0,0,0,0,1,328528,70000.wav
233566,0,0,12,0,0,0,0,1,344912,70001.wav
233568,0,0,12,0,0,0,0,1,344912,70002.wav
233571,-207,0,12,2,2,3,3,1,443216,70003.wav
233572,207,0,12,2,2,4,3,1,648016,70004.wav
233580,-208,-231,12,2,2,3,3,1,328528,70005.wav
233581,231,208,12,2,2,3,3,1,344912,70006.wav
233588,-230,0,12,2,2,3,3,1,656208,70007.wav
233589,-230,0,12,2,2,3,3,1,648016,70008.wav
233590,-230,0,12,2,2,3,3,1,500560,70009.wav
233591,-216,-211,12,2,2,3,3,1,320336,70010.wav
233592,-208,-231,12,2,2,3,3,1,328528,70011.wav
233594,-230,-215,12,2,2,3,2,1,336720,70012.wav
233595,-230,-215,12,2,2,3,2,1,328528,70013.wav
233596,-231,0,12,2,2,3,3,1,459600,70014.wav
233597,-231,0,12,2,2,3,3,1,361296,70015.wav
233605,231,208,12,2,2,3,3,1,435024,70016.wav
233606,231,208,12,2,2,3,3,1,607056,70017.wav
233608,0,0,11,0,0,0,0,1,344912,70018.wav
233609,211,221,12,2,2,3,3,1,344912,70019.wav
233613,-221,-208,12,2,2,3,3,1,328528,70020.wav
233617,-221,-211,4,2,2,3,3,1,344912,70021.wav
233622,230,220,0,2,1,3,3,1,508752,70022.wav
